StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_1,Q15,Q16,Q16_7_TEXT,SC0,SC1,SC2,SC3,SC4
2022-04-02 08:07:58,2022-04-02 08:12:17,IP Address,63.142.139.234,100,259,True,2022-04-02 08:12:18,R_ZlChCNqiEH8C4a5,,,,,35.4311065673828125,-83.441802978515625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,4. Very,5. Extremely,4. Very,4. Very,4. Very,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,35-44 years old,5-8 years,More than once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,17,13,14,24,21
2022-04-02 08:22:47,2022-04-02 08:26:29,IP Address,97.89.6.66,100,222,True,2022-04-02 08:26:30,R_1gA8atX28XKmdn4,,,,,33.532501220703125,-83.85469818115234375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,4. Very,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,25-34 years old,2-4 years,More than once per week,Leadership position,5. Quite Well,200-499,Predominantly White,,18,14,15,21,24
2022-04-02 08:23:35,2022-04-02 08:27:25,IP Address,104.137.85.62,100,229,True,2022-04-02 08:27:25,R_eG5ZJ5wFKZlqv8B,,,,,31.0413970947265625,-85.88469696044921875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,4. Very,4. Very,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,2. Disagree,3. Neutral,3. Neutral,4. Agree,5. Strongly Agree,2. Disagree,5. Strongly Agree,4. Agree,3. Neutral,5. Strongly Agree,A little more friendly,A little better at preaching,Female,25-34 years old,8+ years,Once per month,Regular attender,3. Somewhat,500-1999,Predominantly White,,15,14,12,17,19
2022-04-02 08:24:26,2022-04-02 08:27:56,IP Address,76.204.101.250,100,210,True,2022-04-02 08:27:56,R_2pQOBEU0yQkTveh,,,,,34.0796966552734375,-83.93280029296875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,A little more friendly,A little better at preaching,Male,35-44 years old,5-8 years,Once per month,Sporadic attender,3. Somewhat,200-499,Predominantly White,,18,15,15,24,22
2022-04-02 08:24:15,2022-04-02 08:28:09,IP Address,104.137.74.184,100,233,True,2022-04-02 08:28:10,R_ba2Qwnl7cSsxrY5,,,,,30.94329833984375,-85.51149749755859375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,35-44 years old,8+ years,Almost never or never,Sporadic attender,3. Somewhat,500-1999,Predominantly White,,18,15,15,25,25
2022-04-02 08:26:12,2022-04-02 08:28:15,IP Address,75.91.79.247,100,122,True,2022-04-02 08:28:15,R_2agn7lK400d6RjW,,,,,34.53179931640625,-83.9718017578125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,18-24 years old,8+ years,Once per month,Sporadic attender,4. Well,200-499,Predominantly White,,18,15,15,25,25
2022-04-02 08:28:52,2022-04-02 08:33:33,IP Address,108.28.253.199,100,280,True,2022-04-02 08:33:33,R_10GZAzXhskPlLwq,,,,,39.1360931396484375,-77.28240203857421875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,3. Average,4. Very,4. Very,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,Much more friendly,A little better at interacting with people,Female,45-54 years old,5-8 years,More than once per week,Regular attender,4. Well,200-499,Predominantly White,,14,12,13,23,20
2022-04-02 08:42:24,2022-04-02 08:47:29,IP Address,166.137.19.61,100,305,True,2022-04-02 08:47:30,R_3kBr989BAGAfkdA,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Agree,4. Agree,3. Neutral,5. Strongly Agree,3. Neutral,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,3. Neutral,4. Agree,3. Neutral,3. Neutral,A little more intelligent,A little better at preaching,Female,25-34 years old,2-4 years,Almost never or never,Regular attender,1. Not at all,2000+,Predominantly White,,20,11,11,23,17
2022-04-02 08:49:47,2022-04-02 08:51:47,IP Address,174.212.101.241,100,119,True,2022-04-02 08:51:47,R_2ClxJWKIsecovJG,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,18-24 years old,0-1 year,Once per week,Regular attender,3. Somewhat,500-1999,Predominantly White,,19,15,15,25,25
2022-04-02 08:50:47,2022-04-02 08:54:07,IP Address,104.137.77.40,100,199,True,2022-04-02 08:54:08,R_3HZhHb91JfiESwp,,,,,30.7144012451171875,-85.54920196533203125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,8+ years,Once per week,Regular volunteer,4. Well,200-499,Predominantly White,,19,15,15,25,25
2022-04-02 08:50:50,2022-04-02 08:54:21,IP Address,68.184.111.65,100,211,True,2022-04-02 08:54:22,R_2Vro8pDzgavaRwm,,,,,34.1793975830078125,-83.90160369873046875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,35-44 years old,0-1 year,More than once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,19,15,14,25,25
2022-04-02 08:49:49,2022-04-02 08:55:24,IP Address,68.42.0.43,100,335,True,2022-04-02 08:55:25,R_wXXDsDraX0s0Eq5,,,,,34.6920013427734375,-85.26020050048828125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,2. Somewhat,2. Somewhat,3. Average,3. Average,3. Average,3. Average,4. Agree,4. Agree,3. Neutral,3. Neutral,2. Disagree,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,2. Disagree,2. Disagree,3. Neutral,A little more intelligent,A little better at preaching,Female,45-54 years old,8+ years,Once per week,Sporadic attender,4. Well,200-499,Predominantly White,,12,6,11,14,13
2022-04-02 08:52:31,2022-04-02 08:56:57,IP Address,108.254.111.208,100,265,True,2022-04-02 08:56:58,R_2aY98cHW81rsQAV,,,,,34.1793975830078125,-83.90160369873046875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,4. Very,5. Extremely,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,3. Neutral,4. Agree,5. Strongly Agree,4. Agree,3. Neutral,5. Strongly Agree,4. Agree,3. Neutral,3. Neutral,A little more intelligent,Much better at preaching,Female,55-64 years old,0-1 year,Almost never or never,Regular attender,1. Not at all,500-1999,Predominantly White,,17,11,14,20,18
2022-04-02 08:55:14,2022-04-02 08:58:24,IP Address,75.143.81.20,100,190,True,2022-04-02 08:58:24,R_3D5OWl0d4jbeiHk,,,,,32.54840087890625,-85.46820068359375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,Much more intelligent,Much better at preaching,Female,35-44 years old,5-8 years,Once per month,Regular volunteer,2. Slightly,2000+,Predominantly White,,20,10,15,23,22
2022-04-02 08:57:07,2022-04-02 09:01:30,IP Address,73.122.193.112,100,263,True,2022-04-02 09:01:31,R_2afWLpoIZk99XFY,,,,,33.9915924072265625,-83.89009857177734375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,65+ years old,2-4 years,Once per month,Sporadic attender,3. Somewhat,200-499,Predominantly White,,20,15,15,25,25
2022-04-02 09:08:02,2022-04-02 09:10:11,IP Address,174.212.165.107,100,128,True,2022-04-02 09:10:11,R_3HS2iEesshaJQcB,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,3. Neutral,4. Agree,3. Neutral,4. Agree,A little more friendly,A little better at interacting with people,Female,25-34 years old,0-1 year,Almost never or never,Regular attender,3. Somewhat,500-1999,Predominantly White,,16,15,12,23,17
2022-04-02 09:12:50,2022-04-02 09:16:20,IP Address,174.211.230.25,100,210,True,2022-04-02 09:16:21,R_3DjelrWioVQfxVZ,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,25-34 years old,2-4 years,More than once per week,Leadership position,4. Well,100-199,Predominantly White,,15,12,12,19,20
2022-04-02 09:20:39,2022-04-02 09:22:55,IP Address,174.203.70.252,100,135,True,2022-04-02 09:22:56,R_1M6Bnq8Mb30s1i4,,,,,30.450897216796875,-91.15630340576171875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,5. Extremely,4. Very,5. Extremely,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,35-44 years old,2-4 years,Once per week,Regular attender,3. Somewhat,100-199,Predominantly White,,18,12,14,21,21
2022-04-02 09:05:23,2022-04-02 09:25:54,IP Address,172.58.155.209,100,1230,True,2022-04-02 09:25:54,R_eeNqJOSIlv6ydDr,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at preaching,Female,65+ years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,100-199,Predominantly White,,19,12,15,25,25
2022-04-02 09:25:20,2022-04-02 09:29:00,IP Address,155.186.150.185,100,219,True,2022-04-02 09:29:00,R_3PAYteaGKNlUVX0,,,,,34.1793975830078125,-83.90160369873046875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at interacting with people,Female,35-44 years old,2-4 years,Once per month,Regular volunteer,2. Slightly,2000+,Predominantly White,,20,15,15,25,25
2022-04-02 09:33:52,2022-04-02 09:37:58,IP Address,174.212.37.20,100,246,True,2022-04-02 09:37:58,R_0MndhHcLVq4Xw8p,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,4. Very,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,25-34 years old,5-8 years,Once per week,Regular volunteer,4. Well,500-1999,Predominantly White,,18,15,14,20,22
2022-04-02 09:37:46,2022-04-02 09:40:30,IP Address,173.186.15.7,100,163,True,2022-04-02 09:40:30,R_qDvIalKF5d4fOA9,,,,,34.1150970458984375,-83.57489776611328125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,4. Agree,3. Neutral,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,3. Neutral,5. Strongly Agree,Much more friendly,A little better at interacting with people,Male,35-44 years old,5-8 years,More than once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,15,13,10,22,22
2022-04-02 09:37:21,2022-04-02 09:41:18,IP Address,172.125.63.62,100,237,True,2022-04-02 09:41:19,R_2obOoFoFTMh8Y1P,,,,,34.0796966552734375,-83.93280029296875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at interacting with people,Male,35-44 years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,200-499,Predominantly White,,18,15,15,25,25
2022-04-02 09:42:00,2022-04-02 09:42:38,IP Address,107.77.216.185,100,37,True,2022-04-02 09:42:38,R_1l9uZeJhMxtrlRg,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,I do not meet the criteria and do NOT consent to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 09:38:20,2022-04-02 09:43:18,IP Address,107.138.226.11,100,298,True,2022-04-02 09:43:18,R_cHY3aI4BXQ8phfj,,,,,34.273406982421875,-83.8780975341796875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,35-44 years old,5-8 years,More than once per week,Leadership position,5. Quite Well,500-1999,Predominantly White,,19,15,15,25,25
2022-04-02 09:41:05,2022-04-02 09:43:23,IP Address,174.209.98.60,100,138,True,2022-04-02 09:43:24,R_3HH5qTtvY2vUgx5,,,,,33.7696990966796875,-84.375396728515625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,3. Average,4. Very,4. Very,5. Extremely,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at interacting with people,Female,35-44 years old,5-8 years,More than once per week,Regular attender,5. Quite Well,500-1999,Predominantly White,,16,15,12,24,25
2022-04-02 09:46:38,2022-04-02 09:49:09,IP Address,174.212.38.251,100,151,True,2022-04-02 09:49:10,R_10TtVBqoXTZmNaE,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,18-24 years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,500-1999,Predominantly White,,20,15,15,25,25
2022-04-02 09:50:29,2022-04-02 09:53:02,IP Address,174.211.231.16,100,152,True,2022-04-02 09:53:02,R_12rKbB2XJKKGUYu,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,5. Extremely,5. Extremely,4. Very,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,3. Neutral,4. Agree,4. Agree,3. Neutral,3. Neutral,Much more intelligent,A little better at preaching,Female,55-64 years old,8+ years,Once per month,Sporadic attender,4. Well,500-1999,Predominantly White,,18,12,14,18,17
2022-04-02 09:54:38,2022-04-02 09:58:18,IP Address,104.137.74.129,100,219,True,2022-04-02 09:58:18,R_vJlkN5JUbkvV4kx,,,,,30.7144012451171875,-85.54920196533203125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,3. Average,3. Average,3. Average,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,2. Disagree,5. Strongly Agree,A little more intelligent,Much better at preaching,Female,25-34 years old,5-8 years,Once per month,Regular attender,4. Well,100-199,Predominantly White,,13,13,13,22,22
